date,stock_ticker,issuerTradingSymbol,price,insider_name,insider_cik,relationship,transaction_type,shares,value,shares_total,xml_link
2025-02-26,RCG,RCG,2.71,STAHL MURRAY,1207097,,Purchase,274,742.54,287430,https://www.sec.gov/Archives/edgar/data/919567/000143774925005381/rdgdoc.xml
2025-02-26,RCG,RCG,2.71,STAHL MURRAY,1207097,,Purchase,18,48.78,7014,https://www.sec.gov/Archives/edgar/data/919567/000143774925005381/rdgdoc.xml
2025-02-26,RCG,RCG,2.71,STAHL MURRAY,1207097,,Purchase,254,688.34,33230,https://www.sec.gov/Archives/edgar/data/919567/000143774925005381/rdgdoc.xml
2025-02-25,RCG,RCG,2.78,STAHL MURRAY,1207097,,Purchase,328,911.84,60802,https://www.sec.gov/Archives/edgar/data/919567/000143774925005185/rdgdoc.xml
2025-02-25,RCG,RCG,2.78,STAHL MURRAY,1207097,,Purchase,8,22.24,1362,https://www.sec.gov/Archives/edgar/data/919567/000143774925005185/rdgdoc.xml
2025-02-25,RCG,RCG,2.78,STAHL MURRAY,1207097,,Purchase,180,500.4,87888,https://www.sec.gov/Archives/edgar/data/919567/000143774925005185/rdgdoc.xml
2025-02-25,RCG,RCG,2.78,STAHL MURRAY,1207097,,Purchase,180,500.4,273140,https://www.sec.gov/Archives/edgar/data/919567/000143774925005185/rdgdoc.xml
2025-02-25,RCG,RCG,2.78,STAHL MURRAY,1207097,,Purchase,272,756.16,287156,https://www.sec.gov/Archives/edgar/data/919567/000143774925005185/rdgdoc.xml
2025-02-25,RCG,RCG,2.78,STAHL MURRAY,1207097,,Purchase,18,50.04,6996,https://www.sec.gov/Archives/edgar/data/919567/000143774925005185/rdgdoc.xml
2025-02-25,RCG,RCG,2.78,STAHL MURRAY,1207097,,Purchase,254,706.12,32976,https://www.sec.gov/Archives/edgar/data/919567/000143774925005185/rdgdoc.xml
2025-02-24,RCG,RCG,2.7,STAHL MURRAY,1207097,,Purchase,328,885.6,60474,https://www.sec.gov/Archives/edgar/data/919567/000143774925004988/rdgdoc.xml
